year,county,hospital,oshpdid,procedure_condition,risk_adjusted_mortality_rate,number_of_deaths,number_of_cases,longitude,latitude,hospital_ratings
2015,San Francisco,Saint Francis Memorial Hospital,106380960,Acute Stroke Subarachnoid,,,,-122.41695,37.78917,As Expected
2015,San Francisco,Saint Francis Memorial Hospital,106380960,Acute Stroke Ischemic,1.9,2,78,-122.41695,37.78917,As Expected
2015,San Francisco,Saint Francis Memorial Hospital,106380960,Acute Stroke Hemorrhagic,23.4,10,22,-122.41695,37.78917,As Expected
2015,San Francisco,Saint Francis Memorial Hospital,106380960,Acute Stroke,7.4,12,100,-122.41695,37.78917,As Expected
2015,San Francisco,Saint Francis Memorial Hospital,106380960,AMI,4.9,2,17,-122.41695,37.78917,As Expected
2015,San Francisco,Saint Francis Memorial Hospital,106380960,AAA Repair Unruptured,,,,-122.41695,37.78917,As Expected
2015,San Francisco,Saint Francis Memorial Hospital,106380960,PCI,,,,-122.41695,37.78917,As Expected
2015,San Francisco,Saint Francis Memorial Hospital,106380960,Pneumonia,2.2,3,126,-122.41695,37.78917,As Expected
2015,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,Pneumonia,0,0,78,-122.42052,37.74799,As Expected
2015,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,Pancreatic Resection,,,,-122.42052,37.74799,As Expected
2015,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,Pancreatic Other,,,,-122.42052,37.74799,As Expected
2015,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,Pancreatic Cancer,,,,-122.42052,37.74799,As Expected
2015,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,PCI,,,,-122.42052,37.74799,As Expected
2015,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,Hip Fracture,0,0,11,-122.42052,37.74799,As Expected
2015,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,Heart Failure,2.4,5,117,-122.42052,37.74799,As Expected
2015,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,GI Hemorrhage,2.1,1,45,-122.42052,37.74799,As Expected
2015,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,Espophageal Resection,,,,-122.42052,37.74799,As Expected
2015,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,Craniotomy,,,,-122.42052,37.74799,As Expected
2015,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,Carotid Endarterectomy,,,,-122.42052,37.74799,As Expected
2015,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,Acute Stroke Subarachnoid,,,,-122.42052,37.74799,As Expected
2015,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,Acute Stroke Ischemic,2.9,1,23,-122.42052,37.74799,As Expected
2015,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,Acute Stroke Hemorrhagic,,,,-122.42052,37.74799,As Expected
2015,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,Acute Stroke,5.1,1,23,-122.42052,37.74799,As Expected
2015,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,AMI,0,0,10,-122.42052,37.74799,As Expected
2015,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,AAA Repair Unruptured,,,,-122.42052,37.74799,As Expected
2015,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,Pneumonia,2.3,3,73,-122.45441,37.77408,As Expected
2015,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,Pancreatic Other,,,,-122.45441,37.77408,As Expected
2015,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,Pancreatic Cancer,,,,-122.45441,37.77408,As Expected
2015,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,PCI,4.9,4,83,-122.45441,37.77408,As Expected
2015,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,Pancreatic Resection,,,,-122.45441,37.77408,As Expected
2015,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,Hip Fracture,5.2,1,31,-122.45441,37.77408,As Expected
2015,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,Heart Failure,2.5,9,175,-122.45441,37.77408,As Expected
2015,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,GI Hemorrhage,1.2,3,90,-122.45441,37.77408,As Expected
2015,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,Espophageal Resection,,,,-122.45441,37.77408,As Expected
2015,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,Craniotomy,34.5,2,4,-122.45441,37.77408,Worse
2015,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,Carotid Endarterectomy,0,0,12,-122.45441,37.77408,As Expected
2015,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,Acute Stroke Subarachnoid,,,,-122.45441,37.77408,As Expected
2015,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,Acute Stroke Ischemic,4,3,58,-122.45441,37.77408,As Expected
2015,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,Acute Stroke Hemorrhagic,23.9,3,11,-122.45441,37.77408,As Expected
2015,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,Acute Stroke,8.1,6,69,-122.45441,37.77408,As Expected
2015,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,AMI,6.3,7,88,-122.45441,37.77408,As Expected
2015,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,AAA Repair Unruptured,0,0,3,-122.45441,37.77408,As Expected
2015,San Francisco,UC San Francisco Medical Center,106381154,Pneumonia,1.9,5,186,-122.457656,37.763515,As Expected
2015,San Francisco,UC San Francisco Medical Center,106381154,Pancreatic Resection,0,0,74,-122.457656,37.763515,As Expected
2015,San Francisco,UC San Francisco Medical Center,106381154,Pancreatic Other,0,0,28,-122.457656,37.763515,As Expected
2015,San Francisco,UC San Francisco Medical Center,106381154,PCI,4.8,4,82,-122.457656,37.763515,As Expected
2015,San Francisco,UC San Francisco Medical Center,106381154,Hip Fracture,0,0,58,-122.457656,37.763515,As Expected
2015,San Francisco,UC San Francisco Medical Center,106381154,Heart Failure,2.6,14,309,-122.457656,37.763515,As Expected
2015,San Francisco,UC San Francisco Medical Center,106381154,Espophageal Resection,0,0,16,-122.457656,37.763515,As Expected
2015,San Francisco,UC San Francisco Medical Center,106381154,Craniotomy,7.6,36,937,-122.457656,37.763515,As Expected
2015,San Francisco,UC San Francisco Medical Center,106381154,Carotid Endarterectomy,1.3,1,36,-122.457656,37.763515,As Expected
2015,San Francisco,UC San Francisco Medical Center,106381154,Acute Stroke Subarachnoid,25.1,18,67,-122.457656,37.763515,As Expected
2015,San Francisco,UC San Francisco Medical Center,106381154,Acute Stroke Ischemic,5.4,14,147,-122.457656,37.763515,As Expected
2015,San Francisco,UC San Francisco Medical Center,106381154,Acute Stroke Hemorrhagic,15,18,79,-122.457656,37.763515,As Expected
2015,San Francisco,UC San Francisco Medical Center,106381154,Acute Stroke,8.5,50,293,-122.457656,37.763515,As Expected
2015,San Francisco,UC San Francisco Medical Center,106381154,AMI,6.7,8,87,-122.457656,37.763515,As Expected
2015,San Francisco,UC San Francisco Medical Center,106381154,AAA Repair Unruptured,0,0,27,-122.457656,37.763515,As Expected
2015,San Francisco,UC San Francisco Medical Center,106381154,GI Hemorrhage,1.4,5,177,-122.457656,37.763515,As Expected
2015,San Francisco,UC San Francisco Medical Center,106381154,Pancreatic Cancer,0,0,46,-122.457656,37.763515,As Expected
2015,San Francisco,Chinese Hospital,106382715,Pneumonia,1.8,3,133,-122.40926,37.79565,As Expected
2015,San Francisco,Chinese Hospital,106382715,Pancreatic Resection,,,,-122.40926,37.79565,As Expected
2015,San Francisco,Chinese Hospital,106382715,Pancreatic Other,,,,-122.40926,37.79565,As Expected
2015,San Francisco,Chinese Hospital,106382715,Pancreatic Cancer,,,,-122.40926,37.79565,As Expected
2015,San Francisco,Chinese Hospital,106382715,PCI,,,,-122.40926,37.79565,As Expected
2015,San Francisco,Chinese Hospital,106382715,Hip Fracture,0,0,17,-122.40926,37.79565,As Expected
2015,San Francisco,Chinese Hospital,106382715,Heart Failure,1.1,3,103,-122.40926,37.79565,As Expected
2015,San Francisco,Chinese Hospital,106382715,GI Hemorrhage,1.9,1,49,-122.40926,37.79565,As Expected
2015,San Francisco,Chinese Hospital,106382715,Espophageal Resection,,,,-122.40926,37.79565,As Expected
2015,San Francisco,Chinese Hospital,106382715,Craniotomy,,,,-122.40926,37.79565,As Expected
2015,San Francisco,Chinese Hospital,106382715,Carotid Endarterectomy,,,,-122.40926,37.79565,As Expected
2015,San Francisco,Chinese Hospital,106382715,Acute Stroke Subarachnoid,,,,-122.40926,37.79565,As Expected
2015,San Francisco,Chinese Hospital,106382715,Acute Stroke Ischemic,0,0,16,-122.40926,37.79565,As Expected
2015,San Francisco,Chinese Hospital,106382715,Acute Stroke Hemorrhagic,,,,-122.40926,37.79565,As Expected
2015,San Francisco,Chinese Hospital,106382715,Acute Stroke,10.6,1,18,-122.40926,37.79565,As Expected
2015,San Francisco,Chinese Hospital,106382715,AMI,4.7,1,11,-122.40926,37.79565,As Expected
2015,San Francisco,Chinese Hospital,106382715,AAA Repair Unruptured,,,,-122.40926,37.79565,As Expected
2015,San Joaquin,Dameron Hospital,106390846,Pancreatic Resection,,,,-121.30061,37.9613,As Expected
2015,San Joaquin,Dameron Hospital,106390846,Pancreatic Other,,,,-121.30061,37.9613,As Expected
2015,San Joaquin,Dameron Hospital,106390846,Pancreatic Cancer,,,,-121.30061,37.9613,As Expected
2015,San Joaquin,Dameron Hospital,106390846,Pneumonia,5.7,11,143,-121.30061,37.9613,As Expected
2015,San Joaquin,Dameron Hospital,106390846,PCI,1.4,1,188,-121.30061,37.9613,As Expected
2015,San Joaquin,Dameron Hospital,106390846,Hip Fracture,14.4,2,37,-121.30061,37.9613,As Expected
2015,San Joaquin,Dameron Hospital,106390846,Heart Failure,2.8,9,213,-121.30061,37.9613,As Expected
2015,San Joaquin,Dameron Hospital,106390846,GI Hemorrhage,2.4,4,117,-121.30061,37.9613,As Expected
2015,San Joaquin,Dameron Hospital,106390846,Espophageal Resection,,,,-121.30061,37.9613,As Expected
2015,San Joaquin,Dameron Hospital,106390846,Craniotomy,,,,-121.30061,37.9613,As Expected
2015,San Joaquin,Dameron Hospital,106390846,Carotid Endarterectomy,0,0,8,-121.30061,37.9613,As Expected
2015,San Joaquin,Dameron Hospital,106390846,Acute Stroke Subarachnoid,,,,-121.30061,37.9613,As Expected
2015,San Joaquin,Dameron Hospital,106390846,Acute Stroke Ischemic,2.2,2,69,-121.30061,37.9613,As Expected
2015,San Joaquin,Dameron Hospital,106390846,Acute Stroke Hemorrhagic,38.2,3,3,-121.30061,37.9613,As Expected
2015,San Joaquin,Dameron Hospital,106390846,Acute Stroke,7,5,72,-121.30061,37.9613,As Expected
2015,San Joaquin,Dameron Hospital,106390846,AMI,4.8,9,240,-121.30061,37.9613,As Expected
2015,San Joaquin,Dameron Hospital,106390846,AAA Repair Unruptured,,,,-121.30061,37.9613,As Expected
2015,San Joaquin,Lodi Memorial Hospital,106390923,Acute Stroke Subarachnoid,,,,-121.2859,38.12146,As Expected
2015,San Joaquin,Lodi Memorial Hospital,106390923,GI Hemorrhage,3.1,3,109,-121.2859,38.12146,As Expected
2015,San Joaquin,Lodi Memorial Hospital,106390923,Pancreatic Cancer,,,,-121.2859,38.12146,As Expected
2015,San Joaquin,Lodi Memorial Hospital,106390923,Pneumonia,1.8,4,256,-121.2859,38.12146,As Expected
2015,San Joaquin,Lodi Memorial Hospital,106390923,Pancreatic Resection,,,,-121.2859,38.12146,As Expected
2015,San Joaquin,Lodi Memorial Hospital,106390923,Pancreatic Other,,,,-121.2859,38.12146,As Expected
2015,San Joaquin,Lodi Memorial Hospital,106390923,PCI,,,,-121.2859,38.12146,As Expected
2015,San Joaquin,Lodi Memorial Hospital,106390923,Hip Fracture,3,1,51,-121.2859,38.12146,As Expected
2015,San Joaquin,Lodi Memorial Hospital,106390923,Heart Failure,2.8,8,251,-121.2859,38.12146,As Expected
2015,San Joaquin,Lodi Memorial Hospital,106390923,Espophageal Resection,,,,-121.2859,38.12146,As Expected
2015,San Joaquin,Lodi Memorial Hospital,106390923,Craniotomy,,,,-121.2859,38.12146,As Expected
2015,San Joaquin,Lodi Memorial Hospital,106390923,Carotid Endarterectomy,0,0,11,-121.2859,38.12146,As Expected
2015,San Joaquin,Lodi Memorial Hospital,106390923,Acute Stroke Ischemic,6.4,4,74,-121.2859,38.12146,As Expected
2015,San Joaquin,Lodi Memorial Hospital,106390923,Acute Stroke Hemorrhagic,22.6,3,7,-121.2859,38.12146,As Expected
2015,San Joaquin,Lodi Memorial Hospital,106390923,Acute Stroke,10.3,7,81,-121.2859,38.12146,As Expected
2015,San Joaquin,Lodi Memorial Hospital,106390923,AMI,3,3,49,-121.2859,38.12146,As Expected
2015,San Joaquin,Lodi Memorial Hospital,106390923,AAA Repair Unruptured,0,0,4,-121.2859,38.12146,As Expected
2015,San Joaquin,San Joaquin General Hospital,106391010,Acute Stroke Hemorrhagic,11.8,2,10,-121.28918,37.88594,As Expected
2015,San Joaquin,San Joaquin General Hospital,106391010,Pneumonia,2.4,3,66,-121.28918,37.88594,As Expected
2015,San Joaquin,San Joaquin General Hospital,106391010,Pancreatic Other,,,,-121.28918,37.88594,As Expected
2015,San Joaquin,San Joaquin General Hospital,106391010,Pancreatic Cancer,,,,-121.28918,37.88594,As Expected
2015,San Joaquin,San Joaquin General Hospital,106391010,PCI,,,,-121.28918,37.88594,As Expected
2015,San Joaquin,San Joaquin General Hospital,106391010,Heart Failure,2.3,6,179,-121.28918,37.88594,As Expected
2015,San Joaquin,San Joaquin General Hospital,106391010,GI Hemorrhage,3.5,3,72,-121.28918,37.88594,As Expected
2015,San Joaquin,San Joaquin General Hospital,106391010,Espophageal Resection,,,,-121.28918,37.88594,As Expected
2015,San Joaquin,San Joaquin General Hospital,106391010,Carotid Endarterectomy,0,0,8,-121.28918,37.88594,As Expected
2015,San Joaquin,San Joaquin General Hospital,106391010,Acute Stroke Subarachnoid,,,,-121.28918,37.88594,As Expected
2015,San Joaquin,San Joaquin General Hospital,106391010,Acute Stroke Ischemic,5.4,2,74,-121.28918,37.88594,As Expected
2015,San Joaquin,San Joaquin General Hospital,106391010,Acute Stroke,6.4,4,84,-121.28918,37.88594,As Expected
2015,San Joaquin,San Joaquin General Hospital,106391010,AMI,4.9,1,11,-121.28918,37.88594,As Expected
2015,San Joaquin,San Joaquin General Hospital,106391010,AAA Repair Unruptured,,,,-121.28918,37.88594,As Expected
2015,San Joaquin,San Joaquin General Hospital,106391010,Craniotomy,0,0,9,-121.28918,37.88594,As Expected
2015,San Joaquin,San Joaquin General Hospital,106391010,Hip Fracture,0,0,15,-121.28918,37.88594,As Expected
2015,San Joaquin,San Joaquin General Hospital,106391010,Pancreatic Resection,,,,-121.28918,37.88594,As Expected
2015,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,Espophageal Resection,,,,-121.2891,37.97075,As Expected
2015,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,PCI,0,0,208,-121.2891,37.97075,Better
2015,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,Pneumonia,0,0,182,-121.2891,37.97075,Better
2015,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,Pancreatic Resection,,,,-121.2891,37.97075,As Expected
2015,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,Pancreatic Other,,,,-121.2891,37.97075,As Expected
2015,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,Pancreatic Cancer,,,,-121.2891,37.97075,As Expected
2015,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,Hip Fracture,0,0,78,-121.2891,37.97075,As Expected
2015,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,Heart Failure,0,0,358,-121.2891,37.97075,Better
2015,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,GI Hemorrhage,0,0,202,-121.2891,37.97075,Better
2015,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,Craniotomy,0,0,33,-121.2891,37.97075,Better
2015,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,Carotid Endarterectomy,0,0,60,-121.2891,37.97075,As Expected
2015,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,Acute Stroke Subarachnoid,,,,-121.2891,37.97075,As Expected
2015,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,Acute Stroke Ischemic,0,0,151,-121.2891,37.97075,Better
2015,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,Acute Stroke Hemorrhagic,0,0,28,-121.2891,37.97075,Better
2015,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,Acute Stroke,0,0,180,-121.2891,37.97075,Better
2015,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,AMI,0,0,310,-121.2891,37.97075,Better
2015,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,AAA Repair Unruptured,0,0,19,-121.2891,37.97075,As Expected
2015,San Joaquin,Sutter Tracy Community Hospital,106391056,Pneumonia,0,0,82,-121.43482,37.74366,As Expected
2015,San Joaquin,Sutter Tracy Community Hospital,106391056,Pancreatic Resection,,,,-121.43482,37.74366,As Expected
2015,San Joaquin,Sutter Tracy Community Hospital,106391056,Pancreatic Other,,,,-121.43482,37.74366,As Expected
2015,San Joaquin,Sutter Tracy Community Hospital,106391056,Pancreatic Cancer,,,,-121.43482,37.74366,As Expected
2015,San Joaquin,Sutter Tracy Community Hospital,106391056,PCI,,,,-121.43482,37.74366,As Expected
2015,San Joaquin,Sutter Tracy Community Hospital,106391056,Hip Fracture,0,0,13,-121.43482,37.74366,As Expected
2015,San Joaquin,Sutter Tracy Community Hospital,106391056,GI Hemorrhage,1.3,1,67,-121.43482,37.74366,As Expected
2015,San Joaquin,Sutter Tracy Community Hospital,106391056,Espophageal Resection,,,,-121.43482,37.74366,As Expected
2015,San Joaquin,Sutter Tracy Community Hospital,106391056,Craniotomy,,,,-121.43482,37.74366,As Expected
2015,San Joaquin,Sutter Tracy Community Hospital,106391056,Acute Stroke Subarachnoid,,,,-121.43482,37.74366,As Expected
2015,San Joaquin,Sutter Tracy Community Hospital,106391056,Acute Stroke Ischemic,3.5,1,33,-121.43482,37.74366,As Expected
2015,San Joaquin,Sutter Tracy Community Hospital,106391056,Acute Stroke Hemorrhagic,,,,-121.43482,37.74366,As Expected
2015,San Joaquin,Sutter Tracy Community Hospital,106391056,Acute Stroke,5.6,1,34,-121.43482,37.74366,As Expected
2015,San Joaquin,Sutter Tracy Community Hospital,106391056,AMI,2.1,1,14,-121.43482,37.74366,As Expected
2015,San Joaquin,Sutter Tracy Community Hospital,106391056,AAA Repair Unruptured,,,,-121.43482,37.74366,As Expected
2015,San Joaquin,Sutter Tracy Community Hospital,106391056,Carotid Endarterectomy,,,,-121.43482,37.74366,As Expected
2015,San Joaquin,Sutter Tracy Community Hospital,106391056,Heart Failure,0.5,1,106,-121.43482,37.74366,Better
2015,San Joaquin,Doctors Hospital of Manteca,106392287,Pneumonia,3,3,115,-121.19818,37.80118,As Expected
2015,San Joaquin,Doctors Hospital of Manteca,106392287,Pancreatic Resection,,,,-121.19818,37.80118,As Expected
2015,San Joaquin,Doctors Hospital of Manteca,106392287,Pancreatic Other,,,,-121.19818,37.80118,As Expected
2015,San Joaquin,Doctors Hospital of Manteca,106392287,Pancreatic Cancer,,,,-121.19818,37.80118,As Expected
2015,San Joaquin,Doctors Hospital of Manteca,106392287,PCI,,,,-121.19818,37.80118,As Expected
2015,San Joaquin,Doctors Hospital of Manteca,106392287,Hip Fracture,7.2,1,32,-121.19818,37.80118,As Expected
2015,San Joaquin,Doctors Hospital of Manteca,106392287,Heart Failure,2.3,3,119,-121.19818,37.80118,As Expected
2015,San Joaquin,Doctors Hospital of Manteca,106392287,GI Hemorrhage,2.4,1,77,-121.19818,37.80118,As Expected
2015,San Joaquin,Doctors Hospital of Manteca,106392287,Espophageal Resection,,,,-121.19818,37.80118,As Expected
2015,San Joaquin,Doctors Hospital of Manteca,106392287,Craniotomy,,,,-121.19818,37.80118,As Expected
2015,San Joaquin,Doctors Hospital of Manteca,106392287,Carotid Endarterectomy,,,,-121.19818,37.80118,As Expected
2015,San Joaquin,Doctors Hospital of Manteca,106392287,Acute Stroke Subarachnoid,,,,-121.19818,37.80118,As Expected
2015,San Joaquin,Doctors Hospital of Manteca,106392287,Acute Stroke Ischemic,2.5,1,39,-121.19818,37.80118,As Expected
2015,San Joaquin,Doctors Hospital of Manteca,106392287,Acute Stroke Hemorrhagic,,,,-121.19818,37.80118,As Expected
2015,San Joaquin,Doctors Hospital of Manteca,106392287,Acute Stroke,4.4,1,39,-121.19818,37.80118,As Expected
2015,San Joaquin,Doctors Hospital of Manteca,106392287,AMI,0,0,21,-121.19818,37.80118,As Expected
2015,San Joaquin,Doctors Hospital of Manteca,106392287,AAA Repair Unruptured,,,,-121.19818,37.80118,As Expected
2015,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Pneumonia,2,3,93,-121.24612,37.79751,As Expected
2015,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Pancreatic Resection,,,,-121.24612,37.79751,As Expected
2015,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Pancreatic Other,,,,-121.24612,37.79751,As Expected
2015,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Pancreatic Cancer,,,,-121.24612,37.79751,As Expected
2015,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,PCI,0,0,11,-121.24612,37.79751,As Expected
2015,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Hip Fracture,0,0,93,-121.24612,37.79751,As Expected
2015,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Heart Failure,1.2,6,220,-121.24612,37.79751,Better
2015,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,GI Hemorrhage,1,2,104,-121.24612,37.79751,As Expected
2015,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Espophageal Resection,40.5,1,8,-121.24612,37.79751,As Expected
2015,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Craniotomy,,,,-121.24612,37.79751,As Expected
2015,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Carotid Endarterectomy,0,0,45,-121.24612,37.79751,As Expected
2015,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Acute Stroke Subarachnoid,,,,-121.24612,37.79751,As Expected
2015,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Acute Stroke Ischemic,3.5,3,64,-121.24612,37.79751,As Expected
2015,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Acute Stroke Hemorrhagic,15.4,2,9,-121.24612,37.79751,As Expected
2015,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Acute Stroke,6.2,6,75,-121.24612,37.79751,As Expected
2015,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,AMI,0.6,1,116,-121.24612,37.79751,Better
2015,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,AAA Repair Unruptured,0,0,30,-121.24612,37.79751,As Expected
2015,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,Pancreatic Resection,,,,-120.59147,35.11369,As Expected
2015,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,Pancreatic Other,,,,-120.59147,35.11369,As Expected
2015,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,Pancreatic Cancer,,,,-120.59147,35.11369,As Expected
2015,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,PCI,,,,-120.59147,35.11369,As Expected
2015,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,Hip Fracture,3.7,1,32,-120.59147,35.11369,As Expected
2015,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,Heart Failure,1.2,1,54,-120.59147,35.11369,As Expected
2015,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,GI Hemorrhage,4.5,2,55,-120.59147,35.11369,As Expected
2015,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,Craniotomy,,,,-120.59147,35.11369,As Expected
2015,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,Carotid Endarterectomy,0,0,11,-120.59147,35.11369,As Expected
2015,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,Acute Stroke Subarachnoid,,,,-120.59147,35.11369,As Expected
2015,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,Acute Stroke Ischemic,2.3,1,42,-120.59147,35.11369,As Expected
2015,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,Acute Stroke Hemorrhagic,,,,-120.59147,35.11369,As Expected
2015,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,Acute Stroke,5.8,2,44,-120.59147,35.11369,As Expected
2015,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,AMI,0,0,9,-120.59147,35.11369,As Expected
2015,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,Espophageal Resection,,,,-120.59147,35.11369,As Expected
2015,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,AAA Repair Unruptured,,,,-120.59147,35.11369,As Expected
2015,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,Pneumonia,3.5,4,68,-120.59147,35.11369,As Expected
2015,San Luis Obispo,French Hospital Medical Center,106400480,Pneumonia,0.8,1,71,-120.64977,35.27801,As Expected
2015,San Luis Obispo,French Hospital Medical Center,106400480,Pancreatic Resection,,,,-120.64977,35.27801,As Expected
2015,San Luis Obispo,French Hospital Medical Center,106400480,Pancreatic Other,,,,-120.64977,35.27801,As Expected
2015,San Luis Obispo,French Hospital Medical Center,106400480,Pancreatic Cancer,,,,-120.64977,35.27801,As Expected
2015,San Luis Obispo,French Hospital Medical Center,106400480,PCI,2.9,3,170,-120.64977,35.27801,As Expected
2015,San Luis Obispo,French Hospital Medical Center,106400480,Hip Fracture,2.8,1,43,-120.64977,35.27801,As Expected
2015,San Luis Obispo,French Hospital Medical Center,106400480,Heart Failure,1.9,4,119,-120.64977,35.27801,As Expected
2015,San Luis Obispo,French Hospital Medical Center,106400480,GI Hemorrhage,1.4,1,68,-120.64977,35.27801,As Expected
2015,San Luis Obispo,French Hospital Medical Center,106400480,Espophageal Resection,,,,-120.64977,35.27801,As Expected
2015,San Luis Obispo,French Hospital Medical Center,106400480,Craniotomy,,,,-120.64977,35.27801,As Expected
2015,San Luis Obispo,French Hospital Medical Center,106400480,Carotid Endarterectomy,0,0,22,-120.64977,35.27801,As Expected
2015,San Luis Obispo,French Hospital Medical Center,106400480,Acute Stroke Subarachnoid,,,,-120.64977,35.27801,As Expected
2015,San Luis Obispo,French Hospital Medical Center,106400480,Acute Stroke Ischemic,6.3,2,39,-120.64977,35.27801,As Expected
2015,San Luis Obispo,French Hospital Medical Center,106400480,Acute Stroke Hemorrhagic,,,,-120.64977,35.27801,As Expected
2015,San Luis Obispo,French Hospital Medical Center,106400480,Acute Stroke,9.8,2,40,-120.64977,35.27801,As Expected
2015,San Luis Obispo,French Hospital Medical Center,106400480,AMI,5.1,6,184,-120.64977,35.27801,As Expected
2015,San Luis Obispo,French Hospital Medical Center,106400480,AAA Repair Unruptured,,,,-120.64977,35.27801,As Expected
2015,San Luis Obispo,Sierra Vista Regional Medical Center,106400524,Pneumonia,0,0,78,-120.66576,35.29105,As Expected
2015,San Luis Obispo,Sierra Vista Regional Medical Center,106400524,Pancreatic Other,,,,-120.66576,35.29105,As Expected
